anime_id,title,title_english,type,source,episodes,status,airing,aired_string,duration_min,rating,score,scored_by,rank,popularity,members,favorites,studio,genre,aired_from_year
35240,Princess Principal,Princess Principal,TV,Original,12,Finished Airing,FALSE,"Jul 9, 2017 to Sep 24, 2017",25,R - 17+ (violence & profanity),7.71,33779,1085,922,92722,609,"Actas, Studio 3Hz","Action, Mystery, Historical",2017
10197,Nyanpire The Animation,,TV,Manga,12,Finished Airing,FALSE,"Jul 6, 2011 to Sep 21, 2011",4,G - All Ages,6.78,11034,4413,2572,21460,83,Gonzo,"Comedy, Supernatural, Vampire",2011
15279,Kira Kira 5th Anniversary Live Anime: Kick Start Generation,,OVA,Visual novel,1,Finished Airing,FALSE,27-Mar-13,26,G - All Ages,6.57,579,5335,7323,1599,3,Silver Link.,Music,2013
1587,Tenpou Ibun: Ayakashi Ayashi,Ghost Slayers Ayashi,TV,Original,25,Finished Airing,FALSE,"Oct 7, 2006 to Mar 31, 2007",20,R - 17+ (violence & profanity),7,3288,3582,3394,12136,20,Bones,"Supernatural, Demons, Historical",2006
10588,Persona 4 the Animation,Persona 4 the Animation,TV,Game,25,Finished Airing,FALSE,"Oct 7, 2011 to Mar 30, 2012",25,PG-13 - Teens 13 or older,7.63,76059,1278,479,167555,1748,AIC A.S.T.A.,"Sci-Fi, Adventure, Mystery, Super Power, Supernatural, School",2011
6922,Fate/stay night Movie: Unlimited Blade Works,Fate/stay night: Unlimited Blade Works,Movie,Visual novel,1,Finished Airing,FALSE,23-Jan-10,100,PG-13 - Teens 13 or older,7.53,77292,1549,609,136486,732,Studio Deen,"Action, Fantasy, Magic, Supernatural",2010
15211,Nazotoki-hime wa Meitantei♥,,OVA,Manga,6,Finished Airing,FALSE,"Aug 3, 2012 to Dec 27, 2013",12,G - All Ages,5.43,14,11419,10531,291,0,SynergySP,"Mystery, Shoujo",2012
6702,Fairy Tail,Fairy Tail,TV,Manga,175,Finished Airing,FALSE,"Oct 12, 2009 to Mar 30, 2013",24,PG-13 - Teens 13 or older,8.08,423745,452,19,818652,37733,"Satelight, A-1 Pictures","Action, Adventure, Comedy, Magic, Fantasy, Shounen",2009
34975,Marvel Future Avengers,,TV,Other,26,Finished Airing,FALSE,"Jul 22, 2017 to Jan 20, 2018",22,PG - Children,5.09,34,11187,7208,1699,3,Madhouse,"Action, Super Power, Kids",2017
19841,Super Seisyun Brothers,,TV,Web manga,14,Finished Airing,FALSE,"Sep 14, 2013 to Dec 14, 2013",4,PG-13 - Teens 13 or older,6.93,10578,3827,2514,22259,36,AIC Plus+,"Comedy, Josei, Slice of Life",2013
24641,Baku Ane: Otouto Shibocchau zo! The Animation,,OVA,Visual novel,1,Finished Airing,FALSE,29-Aug-14,33,Rx - Hentai,7.5,6175,,3193,14009,225,Seven,Hentai,2014
24021,Sei Shoujo The Animation,,OVA,Visual novel,1,Finished Airing,FALSE,25-Jul-14,30,Rx - Hentai,6.85,1016,,5915,3062,15,Office Takeout,Hentai,2014
5199,Seto no Hanayome Fan Disc,,Special,Manga,2,Finished Airing,FALSE,"Sep, 2008",6,PG-13 - Teens 13 or older,7.18,1708,2904,4616,5737,4,Gonzo,"Comedy, Parody, School",2008
22225,Momo Kyun Sword,Momokyun Sword,TV,Light novel,12,Finished Airing,FALSE,"Jul 9, 2014 to Sep 24, 2014",24,R+ - Mild Nudity,5.66,6457,8089,2460,23317,20,"Project No.9, Tri-Slash","Comedy, Ecchi, Fantasy",2014
33274,Onara Gorou,,TV,Original,13,Finished Airing,FALSE,"Jul 3, 2016 to Sep 24, 2016",3,PG - Children,5.62,2571,8161,4141,7543,27,ILCA,Comedy,2016
146,Kono Minikuku mo Utsukushii Sekai,This Ugly Yet Beautiful World,TV,Original,12,Finished Airing,FALSE,"Apr 2, 2004 to Jun 18, 2004",24,R+ - Mild Nudity,6.87,23159,4042,1601,46881,164,"Gainax, Shaft","Sci-Fi, Comedy, Drama, Magic, Romance, Ecchi",2004
21267,Go! Go! 575,,TV,Game,4,Finished Airing,FALSE,"Jan 10, 2014 to Jan 31, 2014",3,PG-13 - Teens 13 or older,5.72,4795,7947,3880,8804,3,"C2C, Lay-duce",Slice of Life,2014
221,Mezzo Forte,,OVA,Original,2,Finished Airing,FALSE,"May 25, 2000 to Jun 25, 2001",30,Rx - Hentai,6.72,9503,,2820,17853,66,Arms,"Action, Comedy, Hentai, Sci-Fi",2000
1483,Master Keaton,,TV,Manga,24,Finished Airing,FALSE,"Oct 6, 1998 to Mar 29, 1999",23,R - 17+ (violence & profanity),7.7,2684,1111,3338,12673,68,Madhouse,"Adventure, Mystery",1998
32518,Shoujo kara Shoujo e...,,OVA,Manga,2,Finished Airing,FALSE,"Feb 12, 2016 to Mar 11, 2016",16,Rx - Hentai,7.04,1091,,5651,3451,14,BreakBottle,Hentai,2016
1640,Angel&#039;s Feather,Angel&#039;s Feather,OVA,Visual novel,2,Finished Airing,FALSE,"Apr 28, 2006 to May 26, 2006",30,PG-13 - Teens 13 or older,5.58,8348,8228,2980,15962,30,Venet,"Sci-Fi, Supernatural, Drama, Romance, Fantasy, Shounen Ai",2006
35314,"Busou Shoujo Machiavellianism: Doki! ""Goken-darake"" no Ian Ryokou",,OVA,Manga,1,Finished Airing,FALSE,25-Nov-17,23,PG-13 - Teens 13 or older,6.9,4685,3901,2973,16145,14,Silver Link.,"Action, School, Shounen",2017
7082,Shugo Chara! Party!,,TV,Manga,25,Finished Airing,FALSE,"Oct 3, 2009 to Mar 27, 2010",21,PG - Children,6.71,23040,4731,1561,48456,253,Satelight,"Comedy, Magic, School, Shoujo",2009
35952,Devilman Memorial,,OVA,Manga,1,Finished Airing,FALSE,1999,59,R - 17+ (violence & profanity),5.97,92,7412,9179,608,1,Toei Animation,"Action, Horror, Demons, Supernatural",1999
10521,Working&#039;!!,Wagnaria!!2,TV,4-koma manga,13,Finished Airing,FALSE,"Oct 1, 2011 to Dec 24, 2011",24,PG-13 - Teens 13 or older,7.96,93040,609,516,156252,386,A-1 Pictures,"Slice of Life, Comedy, Romance",2011
3335,Haikara-san ga Tooru,Smart-san,TV,Manga,42,Finished Airing,FALSE,"Jun 3, 1978 to Mar 31, 1979",24,PG-13 - Teens 13 or older,7.37,318,2149,6820,2036,7,Nippon Animation,"Slice of Life, Romance, Historical, Drama, Shoujo",1978
594,Naruto: Takigakure no Shitou - Ore ga Eiyuu Dattebayo!,Naruto: The Lost Story - Mission: Protect the Waterfall Village,Special,Manga,1,Finished Airing,FALSE,20-Dec-03,40,PG-13 - Teens 13 or older,6.84,35543,4157,1360,59577,269,Studio Pierrot,"Action, Adventure, Comedy, Shounen, Super Power",2003
2520,Dragon Ball Specials,Dragon Ball Specials,Special,Manga,2,Finished Airing,FALSE,8-Jun-88,12,PG - Children,6.91,9271,3870,2783,18357,30,Toei Animation,"Fantasy, Comedy, Super Power, Shounen",1988
4130,Petit Eva: Evangelion@School,,ONA,Original,24,Finished Airing,FALSE,"Mar 20, 2007 to Mar 11, 2009",3,G - All Ages,5.91,7131,7550,2833,17706,28,"Xebec, Kanaban Graphics","Comedy, Parody, School",2007
27727,Binan Koukou Chikyuu Boueibu LOVE!,Cute High Earth Defense Club LOVE!,TV,Original,12,Finished Airing,FALSE,"Jan 7, 2015 to Mar 25, 2015",24,PG-13 - Teens 13 or older,7.05,20905,3358,1415,56161,462,Diomedea,"Slice of Life, Comedy, Parody, Magic, School",2015
2617,Ghiblies,,Special,Original,2,Finished Airing,FALSE,"Apr 8, 2000 to Jul 19, 2002",18,PG - Children,6.57,1696,5325,5184,4283,3,Studio Ghibli,Comedy,2000
33094,WWW.Working!!,WWW.WAGNARIA!!,TV,Web manga,13,Finished Airing,FALSE,"Oct 1, 2016 to Dec 24, 2016",23,PG-13 - Teens 13 or older,7.55,39360,1514,1020,82352,213,A-1 Pictures,"Slice of Life, Comedy",2016
209,R.O.D the TV,R.O.D -The TV-,TV,Light novel,26,Finished Airing,FALSE,"Sep 1, 2003 to Mar 16, 2004",25,PG-13 - Teens 13 or older,7.61,22411,1339,1471,53314,387,J.C.Staff,"Action, Adventure, Comedy, Drama, Sci-Fi, Super Power",2003
33358,Mahou no Star Magical Emi: Finale! Finale!,,OVA,Original,1,Finished Airing,FALSE,25-May-86,17,G - All Ages,6.06,31,11126,11339,192,0,Studio Pierrot,"Comedy, Magic, Shoujo",1986
30721,Hacka Doll The Animation,Hackadoll The Animation,TV,Other,13,Finished Airing,FALSE,"Oct 2, 2015 to Dec 25, 2015",7,PG-13 - Teens 13 or older,6.51,10489,5553,2200,27988,40,Creators in Pack,"Comedy, Sci-Fi",2015
28369,Dr. Slump: Arale-chan Specials,,Special,Manga,2,Finished Airing,FALSE,7-Oct-81,24,PG-13 - Teens 13 or older,6.36,84,6153,9968,394,0,Toei Animation,"Sci-Fi, Comedy, Shounen",1981
9509,Yami no Purple Eye,Purple Eyes in the Dark,Music,Manga,1,Finished Airing,FALSE,1987,31,PG-13 - Teens 13 or older,5,274,9046,8760,772,1,Toei Animation,"Psychological, Supernatural, Music, Horror, Mystery, Shoujo",1987
3844,Apache Yakyuugun,Apache Baseball Team,TV,Manga,26,Finished Airing,FALSE,"Oct 6, 1971 to Mar 29, 1972",25,G - All Ages,6.07,52,7165,9958,395,1,Toei Animation,"Action, Sports, School",1971
31699,Good Morning!!! Doronjo,,TV,Original,243,Finished Airing,FALSE,"Mar 30, 2015 to Mar 25, 2016",1,G - All Ages,5.7,23,10264,10937,230,0,Oddjob,"Comedy, Parody",2015
7593,Kiss x Sis (TV),,TV,Manga,12,Finished Airing,FALSE,"Apr 5, 2010 to Jun 21, 2010",24,R+ - Mild Nudity,6.97,175745,3680,224,291333,1153,feel.,"Harem, Comedy, Romance, Ecchi, School, Seinen",2010
7411,Kanojo x Kanojo x Kanojo: Sanshimai to no DokiDoki Kyoudou Seikatsu,Kanojo x Kanojo x Kanojo,OVA,Visual novel,3,Finished Airing,FALSE,"Dec 25, 2009 to May 20, 2011",29,Rx - Hentai,7.53,10221,,2596,21169,326,Studio Eromatick,"Harem, Hentai",2009
30450,Dr. Slump: Hoyoyo! Arale no Himitsu Dai Koukai dayo!!,,Special,Manga,1,Finished Airing,FALSE,15-Sep-99,24,PG-13 - Teens 13 or older,6.03,98,7277,9732,445,0,Toei Animation,"Comedy, Sci-Fi, Shounen",1999
35139,Crayon Shin-chan x Panpaka Pants: Aeon Cinema Manner Movie Collab,,ONA,Original,1,Finished Airing,FALSE,17-Mar-17,0.916666667,G - All Ages,5.36,47,9927,11317,193,0,"Shin-Ei Animation, DLE",Comedy,2017
1388,Yakin Byoutou Ni,,OVA,Visual novel,5,Finished Airing,FALSE,"Jul 30, 2004 to Jan 27, 2006",30,Rx - Hentai,6.3,1220,,5705,3376,5,AT-2,Hentai,2004
22,Tennis no Ouji-sama,The Prince of Tennis,TV,Manga,178,Finished Airing,FALSE,"Oct 10, 2001 to Mar 23, 2005",22,PG-13 - Teens 13 or older,8.01,48149,550,806,107492,2833,Trans Arts,"Action, Comedy, Sports, School, Shounen",2001
1016,Gunnm,Battle Angel Alita,OVA,Manga,2,Finished Airing,FALSE,"Jun 21, 1993 to Aug 21, 1993",30,R+ - Mild Nudity,7.22,14625,2719,2150,29153,131,Madhouse,"Drama, Mecha, Sci-Fi, Shounen",1993
2051,Akai Kiba: Blue Sonnet,Blue Sonnet,OVA,Manga,5,Finished Airing,FALSE,"Jul 16, 1989 to Jun 25, 1990",29,R+ - Mild Nudity,6.09,482,7102,7736,1305,0,Tatsunoko Production,"Action, Drama, Sci-Fi, Shoujo, Super Power",1989
7155,Beat Shot!!,Watch Me Sink My Putz,OVA,Manga,1,Finished Airing,FALSE,25-May-89,27,Rx - Hentai,5.55,95,8270,9795,427,0,Gainax,Sports,1989
34943,T7S Longing for Summer Again and Again: Harukaze,,Music,Game,1,Finished Airing,FALSE,19-Apr-17,10,PG-13 - Teens 13 or older,6.47,82,5738,9408,532,1,Chiptune,"Music, School",2017
34430,Detective Conan Movie 21: The Crimson Love Letter,,Movie,Manga,1,Finished Airing,FALSE,15-Apr-17,111,G - All Ages,7.89,3793,714,3781,9371,34,TMS Entertainment,"Action, Mystery, Historical, Police, Drama, Romance",2017
31972,Tang Lang Bu Chan,,Movie,Other,1,Finished Airing,FALSE,1988,5,G - All Ages,5.75,109,7909,11021,223,1,Shanghai Animation Film Studio,Historical,1988
26349,Danna ga Nani wo Itteiru ka Wakaranai Ken,I Can&#039;t Understand What My Husband Is Saying,TV,4-koma manga,13,Finished Airing,FALSE,"Oct 3, 2014 to Dec 26, 2014",3,PG-13 - Teens 13 or older,7.51,102220,1602,440,180124,569,Seven,"Slice of Life, Comedy, Romance, Seinen",2014
2762,Igano Kabamaru,,TV,Manga,24,Finished Airing,FALSE,"Oct 20, 1983 to Mar 29, 1984",23,PG-13 - Teens 13 or older,8.07,2651,465,4412,6408,102,Group TAC,"Action, Adventure, Comedy, Romance, School, Shounen",1983
32792,Mobile Suit Gundam Unicorn RE:0096,Mobile Suit Gundam Unicorn RE:0096,TV,Novel,22,Finished Airing,FALSE,"Apr 3, 2016 to Sep 11, 2016",23,PG-13 - Teens 13 or older,7.56,5709,1463,3012,15577,65,Sunrise,"Action, Drama, Mecha, Military, Sci-Fi, Space",2016
15809,Hataraku Maou-sama!,The Devil is a Part-Timer!,TV,Light novel,13,Finished Airing,FALSE,"Apr 4, 2013 to Jun 27, 2013",24,PG-13 - Teens 13 or older,7.98,389033,578,51,630486,6925,White Fox,"Comedy, Demons, Supernatural, Romance, Fantasy",2013
3627,D.C.II S.S.: Da Capo II Second Season,,TV,Visual novel,13,Finished Airing,FALSE,"Apr 6, 2008 to Jun 29, 2008",24,PG-13 - Teens 13 or older,7.33,10514,2299,2470,23096,52,feel.,"Fantasy, Comedy, Harem, Romance, Drama",2008
33126,Kurogane no Linebarrels Picture Drama,,Special,Manga,9,Finished Airing,FALSE,"Dec 14, 2009 to Aug 26, 2009",5,None,5.95,44,11015,10247,337,0,Gonzo,Mecha,2009
2205,Bakuretsu Tenshi: Infinity,,OVA,Original,1,Finished Airing,FALSE,23-Mar-07,27,PG-13 - Teens 13 or older,6.88,5735,3983,3333,12750,15,Gonzo,"Action, Comedy, Mecha, Sci-Fi, Shounen",2007
17535,Fairy Tail Movie 1: Houou no Miko - Hajimari no Asa,,Special,Manga,1,Finished Airing,FALSE,15-Feb-13,12,PG-13 - Teens 13 or older,7.49,25272,1663,1572,47965,124,"Satelight, A-1 Pictures","Fantasy, Magic, Shounen",2013
1151,Dominion,,OVA,Manga,4,Finished Airing,FALSE,"May 27, 1988 to Aug 11, 1989",36,PG-13 - Teens 13 or older,7.03,4693,3449,3722,9711,43,Agent 21,"Sci-Fi, Comedy, Police, Mecha",1988
2025,Darker than Black: Kuro no Keiyakusha,Darker than Black,TV,Original,25,Finished Airing,FALSE,"Apr 6, 2007 to Sep 28, 2007",24,R - 17+ (violence & profanity),8.21,285107,299,61,563076,14200,Bones,"Action, Sci-Fi, Mystery, Super Power",2007
15125,Teekyuu,Teekyu,TV,Manga,12,Finished Airing,FALSE,"Oct 7, 2012 to Dec 23, 2012",2,PG-13 - Teens 13 or older,6.71,18133,4733,1715,42517,168,MAPPA,"Comedy, School, Shounen, Sports",2012
7193,Aoi Bungaku Series,,TV,Novel,12,Finished Airing,FALSE,"Oct 11, 2009 to Dec 27, 2009",22,R - 17+ (violence & profanity),7.84,37344,807,724,118834,1083,Madhouse,"Psychological, Historical, Thriller, Drama, Seinen",2009
13585,Natsuyuki Rendezvous,Natsuyuki Rendezvous,TV,Manga,11,Finished Airing,FALSE,"Jul 6, 2012 to Sep 14, 2012",24,PG-13 - Teens 13 or older,7.34,22974,2281,1518,51051,179,Doga Kobo,"Supernatural, Drama, Romance, Josei",2012
1969,Mobile Suit Zeta Gundam: A New Translation III - Love Is the Pulse of the Stars,Mobile Suit Zeta Gundam: A New Translation III - Love Is the Pulse of the Stars,Movie,Original,1,Finished Airing,FALSE,4-Mar-06,100,PG-13 - Teens 13 or older,7.3,3174,2435,4302,6824,7,Sunrise,"Military, Sci-Fi, Space, Drama, Mecha",2006
3813,Gekkou no Pierce: Yumemi to Gin no Bara no Kishidan,Moonlight Pierce,OVA,Light novel,1,Finished Airing,FALSE,14-Dec-91,70,G - All Ages,6.09,104,7103,9736,445,0,Studio Pierrot,"Fantasy, Mystery, Romance, Shoujo",1991
8518,Mai-Otome Special: Otome no Inori,,Special,Original,1,Finished Airing,FALSE,26-Mar-10,5,PG-13 - Teens 13 or older,6.51,871,5563,6529,2335,3,Sunrise,"School, Slice of Life",2010
808,Bakuretsu Hunters OVA,Sorcerer Hunters,OVA,Manga,3,Finished Airing,FALSE,"Dec 21, 1996 to Apr 23, 1997",28,R+ - Mild Nudity,6.66,1849,4917,5181,4283,7,"Xebec, Production Reed","Action, Adventure, Harem, Comedy, Super Power, Magic, Romance, Ecchi, Fantasy, Shounen",1996
6890,Ontama!,,ONA,Manga,5,Finished Airing,FALSE,"Aug 7, 2009 to Nov 6, 2009",11,G - All Ages,6.9,847,3924,6992,1888,3,Encourage Films,"Slice of Life, Magic, Comedy, Seinen",2009
35507,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV),Classroom of the Elite,TV,Light novel,12,Finished Airing,FALSE,"Jul 12, 2017 to Sep 27, 2017",24,PG-13 - Teens 13 or older,7.93,119405,668,354,212461,2548,Lerche,"Drama, Psychological, School, Slice of Life",2017
37150,Douluo Dalu,,ONA,Novel,26,Currently Airing,TRUE,"Jan 20, 2018 to ?",20,PG-13 - Teens 13 or older,7.68,381,1166,7272,1649,31,Sparkly Key Animation Studio,"Action, Adventure, Historical, Romance, Martial Arts, Fantasy",2018
4250,Kore ga UFO da! Soratobu Enban,That is an UFO! The Flying Saucer,Movie,Original,1,Finished Airing,FALSE,21-Mar-75,15,PG - Children,4.85,360,9171,8951,693,1,Toei Animation,"Sci-Fi, Space",1975
9074,Arakawa Under the Bridge x Bridge,Arakawa Under the Bridge x Bridge,TV,Manga,13,Finished Airing,FALSE,"Oct 4, 2010 to Dec 27, 2010",23,PG-13 - Teens 13 or older,7.82,53881,837,855,101713,346,Shaft,"Comedy, Romance, Seinen",2010
1379,Kino no Tabi: Nanika wo Suru Tame ni - Life Goes On.,,Movie,Light novel,1,Finished Airing,FALSE,19-Feb-05,29,R - 17+ (violence & profanity),7.85,16978,795,1922,35288,42,A.C.G.T.,"Adventure, Drama, Fantasy",2005
15819,Kindaichi Shounen no Jikenbo: Kuromajutsu Satsujin Jiken-hen,,OVA,Manga,2,Finished Airing,FALSE,"Dec 17, 2012 to Mar 15, 2013",27,R - 17+ (violence & profanity),7.1,234,3211,8196,1041,4,Toei Animation,"Mystery, Shounen",2012
25441,Shin Strange+ Special,,Special,Manga,1,Finished Airing,FALSE,19-Oct-14,0,PG-13 - Teens 13 or older,6.01,267,7337,7663,1354,0,Seven,"Slice of Life, Comedy, Josei",2014
2476,School Days,School Days,TV,Visual novel,12,Finished Airing,FALSE,"Jul 4, 2007 to Sep 27, 2007",25,R+ - Mild Nudity,6.02,220738,7313,145,361605,2420,TNK,"Harem, Drama, Romance, School",2007
19871,Gaist Crusher,,TV,Game,51,Finished Airing,FALSE,"Oct 2, 2013 to Oct 1, 2014",20,PG - Children,5.91,146,7539,7352,1578,2,Studio Pierrot,"Action, Fantasy, Supernatural",2013
18,Initial D Fourth Stage,,TV,Manga,24,Finished Airing,FALSE,"Apr 17, 2004 to Feb 18, 2006",27,PG-13 - Teens 13 or older,8.24,37675,276,1261,64574,588,A.C.G.T.,"Action, Cars, Sports, Drama, Seinen",2004
5060,Hetalia Axis Powers,Hetalia Axis Powers,ONA,Web manga,52,Finished Airing,FALSE,"Jan 24, 2009 to Mar 5, 2010",5,PG-13 - Teens 13 or older,7.68,81885,1147,464,173776,5040,Studio Deen,"Comedy, Historical, Parody",2009
5322,Mugen Kouro,,ONA,Game,4,Finished Airing,FALSE,"Oct 9, 2008 to May 29, 2009",2,PG-13 - Teens 13 or older,5.13,377,8919,8342,965,1,"Gonzo, Production I.G","Action, Sci-Fi, Space",2008
546,Wind: A Breath of Heart (TV),,TV,Visual novel,13,Finished Airing,FALSE,"Jun 30, 2004 to Sep 22, 2004",12,PG-13 - Teens 13 or older,6.08,3116,7162,3890,8735,5,Radix,"Drama, Romance, School, Supernatural",2004
33915,Kitty-chan wo Sagase! Toyama-shi Stamp Rally,Toyama City Stamp Rally: The Search for Hello Kitty!,ONA,Other,1,Finished Airing,FALSE,20-Jul-16,2,G - All Ages,4.42,26,10909,12048,144,0,DLE,Comedy,2016
10244,Ultra B: Black Hole kara no Dokusaisha BB!!,,Movie,Manga,1,Finished Airing,FALSE,12-Mar-88,20,G - All Ages,5.8,15,12568,12763,111,0,Shin-Ei Animation,"Adventure, Comedy",1988
34644,Brave Witches: Petersburg Daisenryaku,,Special,Original,1,Finished Airing,FALSE,13-May-17,25,R+ - Mild Nudity,7,1395,3560,4813,5183,10,Silver Link.,"Action, Military, Sci-Fi, Magic, Ecchi",2017
6653,Ginga Tetsudou 999: Glass no Clair,Galaxy Express 999: Claire of the Glass,Movie,Manga,1,Finished Airing,FALSE,15-Mar-80,15,G - All Ages,6.68,558,4840,7490,1473,2,Toei Animation,"Drama, Sci-Fi, Space",1980
2618,Takarajima,,TV,Novel,26,Finished Airing,FALSE,"Oct 8, 1978 to Apr 1, 1979",24,PG-13 - Teens 13 or older,8.09,3201,450,3959,8376,114,"Madhouse, TMS Entertainment","Adventure, Mystery, Historical, Drama",1978
35982,Gundam Build Fighters: GM no Gyakushuu,,ONA,Original,1,Finished Airing,FALSE,25-Aug-17,32,G - All Ages,7.29,1986,2457,5187,4274,3,Sunrise,"Action, Sci-Fi, Mecha",2017
1921,Urusei Yatsura Movie 2: Beautiful Dreamer,,Movie,Manga,1,Finished Airing,FALSE,11-Feb-84,95,PG-13 - Teens 13 or older,7.87,3574,769,4080,7811,116,Studio Pierrot,"Action, Adventure, Comedy, Romance, Drama, Sci-Fi",1984
31599,Kaette Kite yoo Toyama kara,,ONA,Original,4,Finished Airing,FALSE,"Jun 29, 2015 to Feb 19, 2016",3,G - All Ages,4.54,13,10678,12576,119,0,DLE,"Slice of Life, Mystery, Comedy",2015
9754,Kuragehime: Eiyuu Retsuden☆,Princess Jellyfish Specials,Special,Manga,4,Finished Airing,FALSE,"Jan 28, 2011 to Apr 22, 2011",5,PG-13 - Teens 13 or older,6.65,4508,4973,3504,11220,8,Brain&#039;s Base,"Slice of Life, Comedy, Josei",2011
29830,Tamayura: Sotsugyou Shashin Part 3 - Akogare,,Movie,Original,1,Finished Airing,FALSE,28-Nov-15,51,G - All Ages,7.87,1372,769,5058,4550,6,TYO Animations,"Comedy, Drama, Slice of Life",2015
459,One Piece Movie 1,,Movie,Manga,1,Finished Airing,FALSE,4-Mar-00,50,PG-13 - Teens 13 or older,7.22,34768,2740,1392,57451,239,Toei Animation,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen",2000
790,Ergo Proxy,Ergo Proxy,TV,Original,23,Finished Airing,FALSE,"Feb 25, 2006 to Aug 12, 2006",25,R - 17+ (violence & profanity),7.99,136841,566,161,342724,8663,Manglobe,"Sci-Fi, Mystery, Psychological",2006
31486,Tantei Opera Milky Holmes Movie: Gyakushuu no Milky Holmes,,Movie,Card game,1,Finished Airing,FALSE,27-Feb-16,70,PG-13 - Teens 13 or older,7.16,707,2983,6499,2371,4,J.C.Staff,"Comedy, Mystery, Super Power",2016
4918,xxxHOLiC Shunmuki,,OVA,Manga,2,Finished Airing,FALSE,"Feb 17, 2009 to Jun 23, 2009",26,PG-13 - Teens 13 or older,8.15,23974,378,1592,47208,94,Production I.G,"Mystery, Comedy, Psychological, Supernatural, Drama",2009
33095,Shouwa Genroku Rakugo Shinjuu: Sukeroku Futatabi-hen,Descending Stories: Showa Genroku Rakugo Shinju,TV,Manga,12,Finished Airing,FALSE,"Jan 7, 2017 to Mar 25, 2017",24,PG-13 - Teens 13 or older,8.87,27311,24,1107,74830,1395,Studio Deen,"Drama, Historical, Josei",2017
1149,Choujuushin Gravion Zwei,Super Heavy God Gravion Zwei,TV,Original,12,Finished Airing,FALSE,"Jan 8, 2004 to Mar 25, 2004",23,R+ - Mild Nudity,6.71,2736,4692,4384,6483,12,Gonzo,"Adventure, Comedy, Mecha, Sci-Fi, Shounen",2004
3747,Inyouchuu The Animation,,OVA,Visual novel,2,Finished Airing,FALSE,"Oct 31, 2006 to Dec 26, 2008",29,Rx - Hentai,6.51,1440,,5194,4268,38,Suzuki Mirano,"Hentai, School, Supernatural",2006
10218,Berserk: Ougon Jidai-hen I - Haou no Tamago,Berserk: The Golden Age Arc I - The Egg of the King,Movie,Manga,1,Finished Airing,FALSE,4-Feb-12,76,R+ - Mild Nudity,7.88,70849,731,796,108779,495,Studio 4°C,"Action, Military, Adventure, Demons, Supernatural, Fantasy, Seinen",2012
14837,Dragon Ball Z Movie 14: Kami to Kami,Dragon Ball Z: Battle of Gods,Movie,Manga,1,Finished Airing,FALSE,30-Mar-13,85,PG-13 - Teens 13 or older,7.57,66287,1423,903,95471,165,Toei Animation,"Action, Adventure, Fantasy, Martial Arts, Shounen, Super Power",2013
5041,Guin Saga,,TV,Light novel,26,Finished Airing,FALSE,"Apr 5, 2009 to Sep 27, 2009",24,PG-13 - Teens 13 or older,7.25,10848,2612,2055,31446,100,Satelight,"Adventure, Fantasy",2009
6707,Kuroshitsuji II,Black Butler II,TV,Manga,12,Finished Airing,FALSE,"Jul 2, 2010 to Sep 17, 2010",24,R - 17+ (violence & profanity),7.48,173199,1696,213,300154,3587,A-1 Pictures,"Action, Comedy, Demons, Supernatural, Fantasy, Shounen",2010
37320,Amai Choubatsu: Watashi wa Kanshu Senyou Pet,,TV,Web manga,0,Currently Airing,TRUE,"Apr 2, 2018 to ?",3,R+ - Mild Nudity,5.26,573,8743,4008,8117,28,Magic Bus,Ecchi,2018
